%Active Power profiles for 672 hours [MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%Technologies: Photovoltaic (pv), Wind (w), Load (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,
%The number next to the name of the technology indicates the number of the node to which the technology is connected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppv11,Ppv16,Ppv23,Ppv28,Ppv3,Ppv32,Ppv6,Ppv8,Pw13,Pw22,Pw25,Pw27,Pw5,Pw9,PL10,PL12,PL14,PL15,PL17,PL18,PL19,PL20,PL24,PL26,PL27,PL29,PL30,PL33,PL4,PL6,PL7
1.006009,1.21632,2.13997,1.82502,3.01597,2.60592,0.64634,1.1406,0.76925,2.07942,0.785764,6.7002,0.564961,3.2139,0.113726667,0.2556,0.06084,0.06084,0.059026,0.228665,0.09185,0.19389,0.21848,0.115383333,0.115383333,0.06671,0.13863,0.030642,0.082848,0.036745,0.160525
0.487645,0.61821,1.010838,0.88806,1.75134,1.28298,0.270351,0.47709,0.7905,1.98855,0.496261,6.2988,0.564961,3.2439,0.105836667,0.22759,0.055233333,0.055233333,0.05931,0.21741,0.096955,0.18985,0.2185,0.117166667,0.117166667,0.06213,0.15863,0.027078,0.079988,0.0339925,0.160565
0.1003952,0.160572,0.274227,0.214488,0.404855,0.227817,0.0322269,0.056871,0.592875,2.34186,0.26467,5.856,0.446029,3.3135,0.103976667,0.226743333,0.06238,0.06238,0.05987,0.212675,0.10397,0.18189,0.22295,0.12644,0.12644,0.063073333,0.184105,0.026452,0.077178,0.03296,0.15065
0.00204884,0.0040143,0.01075362,0.0037629,0.00454886,0,0,0,0.48025,2.52354,0.1736942,5.8005,0.273564,3.3732,0.10235,0.231006667,0.06008,0.06008,0.063704,0.223805,0.11494,0.17493,0.21046,0.127743333,0.127743333,0.064223333,0.20247,0.025294,0.074186,0.0307825,0.137295
0,0,0,0,0,0,0,0,0.442,2.04912,0.1157955,5.8143,0.202198,3.4179,0.10414,0.23015,0.056703333,0.056703333,0.067044,0.241865,0.12255,0.17979,0.20607,0.135643333,0.135643333,0.07073,0.226825,0.024428,0.074644,0.0290075,0.1497
0,0,0,0,0,0,0,0,0.354875,1.76649,0.1075248,5.8005,0.220048,3.3135,0.08828,0.193236667,0.04647,0.04647,0.055722,0.20644,0.10576,0.152165,0.17693,0.108196667,0.108196667,0.05834,0.18796,0.0197884,0.060096,0.023772,0.124505
0,0,0,0,0,0,0,0,0.303875,2.03904,0.0992541,5.8005,0.279514,3.2688,0.07437,0.159463333,0.039356667,0.039356667,0.04829,0.18387,0.09018,0.123255,0.143,0.089433333,0.089433333,0.04884,0.16083,0.0157398,0.050044,0.018766,0.11111
0,0,0,0,0,0,0,0,0.337875,1.90782,0.0992541,5.8143,0.35088,3.1791,0.06364,0.132073333,0.03029,0.03029,0.041786,0.162585,0.07889,0.09537,0.11141,0.07215,0.07215,0.039253333,0.12903,0.0127608,0.041908,0.01549275,0.100525
0,0,0,0,0,0,0,0,0.357,1.77657,0.1157955,5.5929,0.368713,3.0348,0.05269,0.10248,0.023548,0.023548,0.035346,0.131205,0.062625,0.08145,0.089852,0.059563333,0.059563333,0.032743,0.109185,0.0109636,0.030764,0.01181425,0.08836
0,0,0,0,0,0,0,0,0.393125,1.59489,0.1075248,5.3991,0.380613,2.90049,0.046666667,0.087403333,0.020015667,0.020015667,0.031164,0.11326,0.05583,0.070465,0.080415,0.053053333,0.053053333,0.028343,0.09743,0.009576,0.027268,0.0102545,0.078425
0,0,0,0,0,0,0,0,0.444125,1.58478,0.0992541,5.1084,0.428179,2.72139,0.043333333,0.079,0.018239,0.018239,0.027968,0.10311,0.05193,0.06608,0.072761,0.048826667,0.048826667,0.025896667,0.0914,0.0089888,0.025182,0.00923725,0.072165
0,0,0,0,0,0,0,0,0.48875,1.5747,0.0992541,4.8729,0.463862,2.46765,0.041693333,0.07395,0.017591667,0.017591667,0.025308,0.09133,0.0494015,0.05965,0.069614,0.04843,0.04843,0.024252333,0.08675,0.0088024,0.0237,0.00876325,0.06509
0,0,0,0,0,0,0,0,0.50575,1.60497,0.0992541,4.8591,0.422246,2.09454,0.0427,0.076453333,0.018239,0.018239,0.025376,0.09133,0.050655,0.06521,0.071521,0.046383333,0.046383333,0.025140333,0.08971,0.0100748,0.026146,0.009844,0.066935
0.0204884,0.052185,0.0698991,0.045156,0.0955281,0.043965,0.00716159,0.0126381,0.4845,1.73619,0.0744401,4.5129,0.362763,1.78608,0.045613333,0.081063333,0.020243,0.020243,0.024748,0.09237,0.053215,0.073385,0.081466,0.048406667,0.048406667,0.027078667,0.097005,0.013394,0.031064,0.0125965,0.07258
0.245871,0.47769,0.532304,0.49293,1.050804,0.67947,0.170085,0.30015,0.391,1.48386,0.0744401,4.3332,0.392496,1.52238,0.049783333,0.091753333,0.023792667,0.023792667,0.029206,0.094475,0.05716,0.085655,0.10409,0.059436667,0.059436667,0.029446333,0.109935,0.0196366,0.040704,0.01777475,0.0867
0.680238,1.19223,1.516257,1.3923,2.81571,2.12229,0.456552,0.80568,0.350625,1.48386,0.0330847,4.0977,0.386563,1.29354,0.063553333,0.125613333,0.033092667,0.033092667,0.036126,0.12629,0.071275,0.110105,0.1453,0.07786,0.07786,0.039286667,0.134305,0.026402,0.054076,0.0252875,0.10202
1.171963,1.85862,2.57545,2.23896,4.08493,3.4173,0.732275,1.29225,0.3485,1.50405,0.024814,4.0563,0.416296,0.95523,0.076503333,0.158033333,0.043166667,0.043166667,0.044482,0.163965,0.08364,0.14007,0.18382,0.09614,0.09614,0.050736667,0.155485,0.032198,0.067288,0.03331,0.09296
1.536681,2.09946,3.36585,2.92755,4.84466,4.2126,0.991882,1.75038,0.323,1.51413,0.0330847,4.167,0.398446,0.76119,0.081586667,0.168896667,0.04124,0.04124,0.046338,0.175205,0.08852,0.154265,0.19707,0.097413333,0.097413333,0.054946667,0.160125,0.033186,0.06816,0.0360425,0.081005
1.77021,2.30019,4.237,3.3678,5.49508,4.7202,1.170926,2.06634,0.29325,1.71603,0.0827108,4.4715,0.457929,0.77613,0.086083333,0.18163,0.04124,0.04124,0.048114,0.194245,0.09018,0.16338,0.20571,0.097596667,0.097596667,0.055366667,0.15955,0.033428,0.071478,0.03573,0.09065
1.88088,2.57316,4.6778,3.744,5.77252,4.9362,1.398318,2.46762,0.306,2.01885,0.223326,4.7622,0.576861,0.91044,0.09157,0.192453333,0.042843333,0.042843333,0.052122,0.192745,0.09524,0.170065,0.20811,0.095316667,0.095316667,0.055953333,0.155865,0.032272,0.07741,0.0356325,0.12223
1.8666,2.82204,4.7747,3.8796,5.95,4.9242,1.228233,2.16747,0.36125,2.21064,0.347396,5.2605,0.68391,1.04976,0.094146667,0.212533333,0.040293333,0.040293333,0.056708,0.20799,0.096955,0.18091,0.20432,0.10209,0.10209,0.05935,0.17019,0.029108,0.080698,0.0332825,0.127875
1.81934,2.85414,4.62954,3.4695,5.81349,4.7922,1.326697,2.34123,0.41225,2.51346,0.570703,5.4543,0.856375,1.14924,0.097806667,0.213356667,0.05164,0.05164,0.05679,0.21425,0.09018,0.17824,0.2019,0.104503333,0.104503333,0.06038,0.16764,0.031828,0.073278,0.03499,0.17484
1.639123,2.80197,3.87676,2.91252,5.23124,4.3725,1.194199,2.10741,0.465375,2.49327,0.686508,5.4129,0.993157,1.23882,0.1002,0.231006667,0.055966667,0.055966667,0.059164,0.21741,0.09869,0.190725,0.21441,0.108523333,0.108523333,0.061756667,0.15259,0.032568,0.076482,0.039555,0.141925
1.317449,2.17974,3.40898,2.36688,4.65817,3.8328,1.007998,1.77882,0.51,2.90712,0.727852,5.3853,1.165622,1.34328,0.096123333,0.215836667,0.04252,0.04252,0.058774,0.21425,0.10576,0.19801,0.22285,0.111423333,0.111423333,0.064286667,0.154405,0.032886,0.07881,0.0411325,0.11779
0.926109,1.48527,2.39267,1.59549,3.50727,2.80575,0.712589,1.25751,0.520625,3.6441,0.661694,5.1636,1.213188,1.43283,0.094093333,0.21833,0.044473333,0.044473333,0.06389,0.228665,0.09185,0.204795,0.22925,0.118566667,0.118566667,0.07001,0.16061,0.03252,0.078576,0.0409775,0.171585
0.442561,0.74265,1.236672,0.92193,1.91505,1.30296,0.315112,0.55608,0.452625,2.89704,0.570703,4.2222,1.040723,1.56219,0.09373,0.20844,0.04885,0.04885,0.061348,0.21741,0.09185,0.200155,0.24292,0.120726667,0.120726667,0.066596667,0.18967,0.028362,0.07741,0.036495,0.15472
0.0840055,0.232827,0.311847,0.206961,0.404855,0.239808,0.0429692,0.075828,0.3655,3.3615,0.322582,3.1839,0.886108,1.58706,0.094093333,0.210073333,0.05235,0.05235,0.061204,0.20644,0.09018,0.18941,0.23469,0.11884,0.11884,0.062126667,0.201365,0.028862,0.076482,0.034835,0.15116
0.00204884,0.0080286,0.01075362,0.0037629,0.00909789,0,0.00179044,0.0031596,0.261375,2.57403,0.239856,2.51955,0.743376,1.77114,0.094766667,0.217496667,0.053063333,0.053063333,0.065922,0.220595,0.09185,0.181215,0.22277,0.131603333,0.131603333,0.068623333,0.212155,0.026794,0.071926,0.031055,0.14639
0,0,0,0,0,0,0,0,0.172125,1.31226,0.198512,2.20113,0.701743,1.94031,0.095863333,0.213356667,0.04954,0.04954,0.06842,0.23193,0.09354,0.18189,0.2152,0.139843333,0.139843333,0.07476,0.23078,0.024966,0.07396,0.030035,0.14232
0,0,0,0,0,0,0,0,0.12325,1.30215,0.190228,1.9935,0.808792,2.08458,0.082603333,0.18011,0.04124,0.04124,0.05695,0.198775,0.0758,0.152175,0.18928,0.119426667,0.119426667,0.06122,0.201305,0.020354,0.061336,0.02517,0.118345
0,0,0,0,0,0,0,0,0.11475,1.65546,0.223326,2.14578,0.963424,2.12439,0.070596667,0.14752,0.032239667,0.032239667,0.046132,0.17378,0.06403,0.12916,0.15237,0.09267,0.09267,0.050523333,0.166535,0.0162992,0.050044,0.01932375,0.10601
0,0,0,0,0,0,0,0,0.1105,1.84725,0.223326,2.478,1.254821,2.21394,0.05769,0.118686667,0.025792667,0.025792667,0.038494,0.150435,0.05193,0.105345,0.12266,0.075136667,0.075136667,0.044326667,0.13828,0.0118416,0.040874,0.015545,0.0913
0,0,0,0,0,0,0,0,0.119,2.16015,0.1654235,2.67183,1.605701,2.199,0.04937,0.093963333,0.020015667,0.020015667,0.032664,0.132445,0.044528,0.08425,0.098649,0.06664,0.06664,0.03733,0.12173,0.0110774,0.030614,0.012226,0.08088
0,0,0,0,0,0,0,0,0.125375,2.33175,0.1488802,2.46417,1.74845,2.199,0.043933333,0.081063333,0.017166,0.017166,0.02881,0.116745,0.03877,0.073415,0.088995,0.05688,0.05688,0.032051667,0.100275,0.0100268,0.026984,0.0106005,0.06512
0,0,0,0,0,0,0,0,0.11475,2.30148,0.1736942,2.50569,1.93273,2.19402,0.04029,0.074946667,0.016122333,0.016122333,0.02533,0.10201,0.037663,0.06858,0.078797,0.048606667,0.048606667,0.028719,0.093165,0.0098346,0.023832,0.00988875,0.059115
0,0,0,0,0,0,0,0,0.104125,2.20053,0.1736942,2.69952,2.21816,2.24379,0.038913333,0.071483333,0.015510333,0.015510333,0.023416,0.09342,0.036571,0.064105,0.070158,0.045376667,0.045376667,0.027057667,0.0891,0.0100174,0.023172,0.0100455,0.061015
0,0,0,0,0,0,0,0,0.104125,2.24091,0.190228,2.63028,2.30146,2.41293,0.039583333,0.070506667,0.015510333,0.015510333,0.02451,0.09237,0.037663,0.06438,0.069408,0.046256667,0.046256667,0.026800667,0.08862,0.0106348,0.023966,0.01012925,0.059985
0.0225386,0.052185,0.0752761,0.048918,0.0955281,0.043965,0.00716159,0.0126381,0.102,2.33175,0.198512,2.57493,2.24791,2.4627,0.044286667,0.07696,0.018239,0.018239,0.025242,0.0966,0.04218,0.07077,0.081581,0.048163333,0.048163333,0.028961,0.093625,0.0133642,0.029578,0.0135245,0.06729
0.239717,0.48171,0.634467,0.54186,0.982566,0.71142,0.207689,0.36651,0.082875,2.42262,0.1654235,2.13192,2.13503,2.41791,0.047473333,0.085796667,0.021631333,0.021631333,0.02818,0.095535,0.045724,0.082765,0.098363,0.05672,0.05672,0.030961667,0.10452,0.0188266,0.037518,0.01899575,0.08314
0.674084,1.4652,1.650682,1.64064,2.60661,2.11032,0.698258,1.23222,0.065875,2.55384,0.0827108,2.0904,1.98628,2.48259,0.0592,0.116216667,0.028664333,0.028664333,0.036192,0.12028,0.05583,0.106065,0.13759,0.0775,0.0775,0.040396667,0.13191,0.02763,0.054076,0.02922,0.10673
1.071578,2.28813,2.53251,2.53998,3.90745,3.2373,1.156612,2.04108,0.0595,2.86677,0.0661694,2.50569,1.95058,2.54727,0.070193333,0.14003,0.033092667,0.033092667,0.045096,0.15176,0.068335,0.131455,0.17628,0.094256667,0.094256667,0.052166667,0.150705,0.032426,0.067506,0.039225,0.125225
1.401446,3.0108,3.37668,3.2775,4.6444,4.1247,1.478881,2.60979,0.05525,2.74563,0.0909834,2.72721,1.90893,2.55225,0.07368,0.15029,0.03691,0.03691,0.048684,0.159845,0.07734,0.145745,0.19096,0.095343333,0.095343333,0.056566667,0.154825,0.03272,0.07556,0.041195,0.13817
1.626832,3.5286,3.81216,3.7215,5.21764,4.7121,1.677628,2.96052,0.070125,2.67498,0.1571509,3.0732,1.683,2.77611,0.07345,0.144776667,0.03542,0.03542,0.050832,0.155775,0.071275,0.163305,0.20439,0.096416667,0.096416667,0.058803333,0.15114,0.034842,0.082608,0.0442575,0.14283
1.71292,3.5325,3.79069,3.9999,5.66338,4.9362,1.672256,2.95104,0.1105,2.8062,0.239856,3.267,1.87323,2.93034,0.073726667,0.146143333,0.03631,0.03631,0.052848,0.163965,0.07277,0.17018,0.20723,0.094503333,0.094503333,0.05864,0.15371,0.035208,0.08189,0.04614,0.130545
1.76817,3.3879,3.72077,3.9888,5.60422,4.9959,1.86915,3.2985,0.167875,2.86677,0.413554,3.5994,2.07553,2.94528,0.074876667,0.14752,0.031957667,0.031957667,0.052982,0.17951,0.0758,0.177,0.19902,0.101546667,0.101546667,0.062593333,0.16534,0.031848,0.081412,0.0412275,0.13572
1.555109,3.1872,3.39283,3.8043,5.4315,4.8321,1.785,3.15,0.244375,2.95761,0.578987,4.1115,2.12908,2.88558,0.072856667,0.153083333,0.03601,0.03601,0.043692,0.17236,0.066885,0.17748,0.20277,0.104633333,0.104633333,0.06308,0.163225,0.03339,0.082608,0.039705,0.143815
1.366613,2.78592,2.96267,3.3942,4.99477,4.5084,1.71156,3.0204,0.33575,3.1392,0.752666,4.527,2.24791,2.95521,0.071496667,0.15449,0.03691,0.03691,0.037856,0.150435,0.068335,0.190625,0.21753,0.105716667,0.105716667,0.06255,0.15471,0.032028,0.08797,0.0433825,0.125015
1.130993,2.17974,2.34422,2.82972,4.37614,3.7809,1.366086,2.41074,0.38675,2.95761,0.975992,4.8591,2.37286,3.1443,0.074093333,0.16234,0.040606667,0.040606667,0.044168,0.158485,0.066885,0.19473,0.23361,0.109356667,0.109356667,0.062113333,0.16101,0.031528,0.086492,0.0414,0.14816
0.805222,1.59768,1.742091,2.05455,3.30701,2.69385,0.875517,1.54503,0.45475,2.76582,1.108327,5.2053,2.62259,3.1941,0.076363333,0.174086667,0.041556667,0.041556667,0.04956,0.17236,0.069795,0.200485,0.23333,0.121363333,0.121363333,0.06677,0.17234,0.030672,0.089212,0.040895,0.16272
0.383146,0.96744,0.833416,1.03857,1.70136,1.23102,0.358088,0.63192,0.46325,2.6043,0.942913,5.0115,2.59879,3.2139,0.07576,0.168896667,0.043816667,0.043816667,0.050162,0.168135,0.071275,0.19014,0.22649,0.124176667,0.124176667,0.066476667,0.184715,0.028052,0.090462,0.040965,0.160115
0.0840055,0.220785,0.1881893,0.184383,0.363919,0.21183,0.0429692,0.075828,0.374,1.62516,0.595517,4.167,2.50971,3.2487,0.07669,0.16451,0.044143333,0.044143333,0.047672,0.154435,0.0758,0.18539,0.23663,0.133423333,0.133423333,0.06733,0.211045,0.027796,0.085024,0.0355075,0.14958
0.00204884,0.0040143,0.00537681,0.0037629,0.00909789,0,0,0,0.240125,1.38291,0.446633,3.2394,2.12908,3.3183,0.077536667,0.16306,0.043816667,0.043816667,0.052612,0.155775,0.082045,0.177565,0.21993,0.143056667,0.143056667,0.071113333,0.22417,0.025372,0.082128,0.03246,0.141005
0,0,0,0,0,0,0,0,0.187,1.52424,0.297768,3.1425,1.88513,3.4776,0.078053333,0.160896667,0.04252,0.04252,0.054246,0.153095,0.085255,0.1791,0.20697,0.14592,0.14592,0.076106667,0.23564,0.023812,0.080936,0.030495,0.14967
0,0,0,0,0,0,0,0,0.146625,1.82706,0.239856,2.8518,1.802,3.4578,0.065656667,0.136023333,0.033666667,0.033666667,0.04363,0.12751,0.069795,0.15186,0.17853,0.119713333,0.119713333,0.061986667,0.19813,0.0189328,0.068598,0.0252625,0.12687
0,0,0,0,0,0,0,0,0.121125,2.10969,0.198512,2.35341,1.94463,3.408,0.054763333,0.110743333,0.026304333,0.026304333,0.035682,0.110965,0.058505,0.13003,0.14567,0.099,0.099,0.05262,0.16649,0.0153314,0.059686,0.020085,0.10949
0,0,0,0,0,0,0,0,0.121125,2.25102,0.1736942,2.13192,2.08148,2.98506,0.046446667,0.092303333,0.020932,0.020932,0.030634,0.0966,0.05193,0.10203,0.11465,0.075113333,0.075113333,0.043296667,0.1306,0.0119674,0.047256,0.01574275,0.090885
0,0,0,0,0,0,0,0,0.12325,2.2611,0.1736942,2.15961,2.01603,2.83086,0.039046667,0.074446667,0.017166,0.017166,0.02585,0.08722,0.045724,0.082435,0.096623,0.069046667,0.069046667,0.038813333,0.11473,0.0102728,0.037028,0.011903,0.076395
0,0,0,0,0,0,0,0,0.129625,2.24091,0.190228,2.32572,1.8496,3.1194,0.034666667,0.059726667,0.013928667,0.013928667,0.02134,0.0783,0.039892,0.072115,0.0835,0.06187,0.06187,0.034056667,0.104515,0.0086608,0.033204,0.01043075,0.069595
0,0,0,0,0,0,0,0,0.14025,2.2611,0.24814,2.40879,1.647334,3.3135,0.033110667,0.05314,0.012238667,0.012238667,0.018628,0.072615,0.035494,0.066005,0.07186,0.05101,0.05101,0.028671333,0.09259,0.0085584,0.02798,0.00989225,0.067465
0,0,0,0,0,0,0,0,0.14875,2.16015,0.363926,2.21499,1.7306,3.1641,0.031831,0.049356667,0.011696,0.011696,0.0168738,0.07076,0.035494,0.06141,0.069092,0.047556667,0.047556667,0.025968667,0.087535,0.0085056,0.027694,0.00934775,0.063365
0,0,0,0,0,0,0,0,0.129625,2.07942,0.471447,1.97964,1.78415,3.1443,0.032650667,0.04853,0.012056667,0.012056667,0.0169006,0.072615,0.037663,0.06459,0.067982,0.04877,0.04877,0.026858333,0.09004,0.0095806,0.028846,0.0101655,0.067805
0.0225386,0.044157,0.0537681,0.05268,0.0773313,0.043965,0.00716159,0.0126381,0.136,2.03904,0.430103,1.86888,1.77225,3.2736,0.033018333,0.047306667,0.012238667,0.012238667,0.0157368,0.068935,0.036571,0.069835,0.074662,0.050386667,0.050386667,0.028455,0.09641,0.0125512,0.033672,0.012998,0.071045
0.202844,0.51783,0.57532,0.57198,0.937074,0.70344,0.229177,0.40443,0.136,1.82706,0.355661,1.70277,1.7068,3.5274,0.032285333,0.04853,0.012056667,0.012056667,0.0157868,0.06713,0.037663,0.079165,0.092188,0.05924,0.05924,0.030331333,0.10845,0.0180542,0.042428,0.01871,0.0814
0.530672,1.44513,1.720583,1.57668,2.56564,2.06235,0.775251,1.36809,0.1275,1.73619,0.330847,1.68894,1.70085,3.6219,0.037556667,0.06246,0.015108,0.015108,0.017235,0.0783,0.044528,0.10816,0.12746,0.072276667,0.072276667,0.042373333,0.13484,0.025524,0.055652,0.0281675,0.100565
0.94044,2.22792,2.96267,2.52492,3.87107,3.2973,1.321325,2.33175,0.133875,1.78668,0.281219,1.50897,1.683,3.4827,0.04319,0.072463333,0.018022,0.018022,0.02021,0.095535,0.05193,0.130675,0.15267,0.08354,0.08354,0.051346667,0.14942,0.029598,0.067942,0.03593,0.102635
1.282616,2.62935,3.94117,3.2136,4.89005,4.0887,1.675826,2.95734,0.150875,1.49394,0.347396,1.19055,1.599751,3.6468,0.045903333,0.073453333,0.019564667,0.019564667,0.020926,0.104215,0.05716,0.148575,0.17117,0.08944,0.08944,0.0561,0.1456,0.030272,0.074644,0.0398825,0.108435
1.544875,3.1674,4.62403,3.6765,5.51786,4.5084,1.9193,3.387,0.1785,1.25169,0.430103,0.99675,1.504602,3.8955,0.04601,0.070506667,0.019564667,0.019564667,0.023828,0.10311,0.05716,0.15639,0.17862,0.098453333,0.098453333,0.05694,0.15367,0.030184,0.071478,0.035525,0.123425
1.70884,3.384,4.66716,3.7968,5.63159,4.7241,2.05717,3.6303,0.2295,1.30215,0.653429,1.06596,1.457019,3.9303,0.04652,0.073453333,0.018457,0.018457,0.022142,0.095535,0.059865,0.16225,0.18619,0.102096667,0.102096667,0.058226667,0.153815,0.028368,0.071702,0.0344875,0.11251
1.717,3.2838,4.78002,3.7704,5.66797,4.9281,2.00175,3.5325,0.303875,1.67565,0.909834,1.30131,1.474869,3.9999,0.045756667,0.07002,0.016329,0.016329,0.022048,0.0966,0.05583,0.17177,0.17398,0.099043333,0.099043333,0.06149,0.161385,0.026412,0.07625,0.0314575,0.11938
1.616581,3.1152,4.46272,3.5295,5.54523,4.6683,1.84416,3.2544,0.367625,2.22072,1.075248,1.68894,1.570018,3.975,0.043016667,0.06619,0.015917333,0.015917333,0.0191724,0.095535,0.05583,0.17255,0.18614,0.10168,0.10168,0.063156667,0.165625,0.02853,0.071254,0.0344775,0.13015
1.415794,2.89428,4.02724,3.2211,5.07654,3.8409,1.584519,2.79621,0.448375,2.47308,1.14969,2.0904,1.659217,3.9255,0.043436667,0.074446667,0.017378333,0.017378333,0.0185472,0.090295,0.05193,0.18634,0.20532,0.101163333,0.101163333,0.0646,0.16696,0.027862,0.073732,0.0362475,0.118975
1.206796,2.48082,3.47339,2.67168,4.4625,3.1695,1.401888,2.47392,0.516375,1.97847,1.124876,2.36727,1.78415,3.771,0.045,0.07696,0.019118,0.019118,0.0196064,0.095535,0.0494015,0.18928,0.21143,0.11024,0.11024,0.06637,0.178945,0.028496,0.074644,0.035535,0.13332
0.835958,1.83855,2.36037,1.7874,3.33897,2.30616,0.907749,1.60191,0.50575,1.5747,0.860206,2.40879,2.08148,3.4278,0.04674,0.083676667,0.021631333,0.021631333,0.02038,0.099825,0.0494015,0.1951,0.21274,0.1095,0.1095,0.07017,0.18785,0.028178,0.070808,0.0341975,0.109785
0.452812,0.93933,1.188279,0.85794,1.669451,1.1391,0.383146,0.67614,0.41225,1.48386,0.554173,2.20113,1.93868,3.4578,0.04937,0.091753333,0.025034,0.025034,0.022612,0.10756,0.054515,0.184195,0.21606,0.131286667,0.131286667,0.070656667,0.19368,0.02562,0.066206,0.0313675,0.128415
0.0942497,0.196698,0.30647,0.206961,0.341173,0.21183,0.044761,0.07899,0.325125,1.12047,0.438368,1.81353,1.558118,3.4827,0.052303333,0.09341,0.028664333,0.028664333,0.024572,0.10756,0.059865,0.172425,0.2256,0.142143333,0.142143333,0.07038,0.21198,0.02561,0.067942,0.0318225,0.12734
0.00204884,0.0040143,0.00537681,0.0037629,0.00454886,0,0.00179044,0.0031596,0.248625,0.90849,0.405289,1.10748,1.100206,3.5673,0.057893333,0.10306,0.031397333,0.031397333,0.031964,0.12267,0.069795,0.177495,0.2221,0.15043,0.15043,0.075486667,0.233085,0.023964,0.0628,0.028875,0.12267
0,0,0,0,0,0,0,0,0.180625,0.72678,0.446633,0.71988,0.820692,3.5472,0.064066667,0.11745,0.034536667,0.034536667,0.03721,0.142585,0.07428,0.168635,0.21008,0.163403333,0.163403333,0.08052,0.24842,0.022624,0.06322,0.0276275,0.121025
0,0,0,0,0,0,0,0,0.136,0.61575,0.438368,0.47067,0.642277,3.378,0.0566,0.099603333,0.027604,0.027604,0.030994,0.128735,0.06545,0.148645,0.17945,0.127386667,0.127386667,0.068293333,0.212865,0.0183328,0.05061,0.02240625,0.098165
0,0,0,0,0,0,0,0,0.12325,0.73689,0.63688,0.48453,0.564961,3.4776,0.04933,0.084203333,0.021631333,0.021631333,0.027892,0.115575,0.05583,0.120245,0.1441,0.104146667,0.104146667,0.05423,0.176305,0.0143484,0.044364,0.0181735,0.087065
0,0,0,0,0,0,0,0,0.12325,0.66621,0.802294,0.48453,0.529278,3.5322,0.04128,0.071483333,0.017378333,0.017378333,0.022372,0.095535,0.046935,0.099295,0.11252,0.082996667,0.082996667,0.044843333,0.147235,0.0110864,0.034616,0.014125,0.067275
0,0,0,0,0,0,0,0,0.129625,0.56529,1.100062,0.45684,0.553078,3.5373,0.035426667,0.059276667,0.013545,0.013545,0.020224,0.085195,0.0410285,0.08249,0.091251,0.06909,0.06909,0.03913,0.129025,0.0091832,0.026984,0.01091475,0.06024
0,0,0,0,0,0,0,0,0.136,0.56529,1.513616,0.37377,0.553078,3.4278,0.031952,0.05357,0.011340333,0.011340333,0.016907,0.07543,0.037663,0.070185,0.078396,0.061393333,0.061393333,0.033115333,0.110895,0.0081414,0.023302,0.00976575,0.0501
0,0,0,0,0,0,0,0,0.19125,0.5451,1.505351,0.41532,0.612544,3.3831,0.029959,0.047713333,0.010131333,0.010131333,0.0151078,0.06713,0.0344315,0.06466,0.07004,0.0564,0.0564,0.029344,0.103,0.0076698,0.022002,0.00927075,0.045849
0,0,0,0,0,0,0,0,0.214625,0.52491,1.505351,0.44301,0.642277,3.0747,0.029492667,0.045696667,0.010131333,0.010131333,0.0145018,0.06359,0.033384,0.059125,0.066789,0.05362,0.05362,0.026742667,0.09757,0.0075102,0.02149,0.009271,0.042665
0,0,0,0,0,0,0,0,0.231625,0.84792,1.463988,0.44301,0.582811,3.1692,0.030843333,0.0469,0.010989,0.010989,0.0153774,0.064465,0.035494,0.06032,0.067138,0.053703333,0.053703333,0.027383,0.100685,0.008373,0.02213,0.0099265,0.04664
0.0184399,0.036129,0.0591451,0.030102,0.0864297,0.043965,0.00537132,0.0094788,0.238,0.76716,1.430909,0.51222,0.523345,3.0447,0.033883333,0.051443333,0.012421667,0.012421667,0.0160874,0.066235,0.037663,0.06483,0.076245,0.053756667,0.053756667,0.028544,0.104995,0.010529,0.026564,0.01216375,0.0482415
0.231523,0.48573,0.758138,0.36876,0.873392,0.68745,0.247078,0.43602,0.20825,0.57537,1.364732,0.37377,0.416296,2.79105,0.0371,0.055296667,0.014317,0.014317,0.0179012,0.066235,0.039892,0.07478,0.089471,0.060756667,0.060756667,0.029974,0.116655,0.0152384,0.033672,0.01697725,0.06349
0.700723,1.40499,2.19906,1.11006,2.42454,2.02239,0.89879,1.5861,0.187,0.53499,1.174504,0.35994,0.285464,2.56218,0.04518,0.074946667,0.018457,0.018457,0.021124,0.08722,0.048161,0.09303,0.11642,0.073163333,0.073163333,0.040396667,0.14148,0.021594,0.04892,0.0267025,0.0896
1.161729,2.25603,3.45192,2.02071,3.83928,3.2694,1.459195,2.57505,0.231625,0.60564,0.843657,0.30456,0.386563,2.63682,0.05544,0.09564,0.023061667,0.023061667,0.025896,0.11211,0.058505,0.116475,0.14762,0.088126667,0.088126667,0.051123333,0.161905,0.024856,0.05948,0.033175,0.101385
1.546915,2.88225,4.38216,2.61525,4.7719,4.0887,1.79571,3.1689,0.34,0.43404,0.678243,0.30456,0.505495,2.77611,0.057893333,0.099603333,0.024783333,0.024783333,0.027188,0.121475,0.062625,0.122275,0.15248,0.093476667,0.093476667,0.05639,0.166355,0.025156,0.06556,0.0342,0.105195
